datetime,open,high,low,close
2020-01-24 00:00:00+00:00,1561.96997,1562.5,1561.12,1561.77771
2020-01-24 04:00:00+00:00,1561.82996,1562.34998,1559.43005,1559.63501
2020-01-24 08:00:00+00:00,1559.69995,1563.02002,1557.65002,1559.26001
2020-01-24 12:00:00+00:00,1559.16003,1575.26001,1556.67004,1570.34998
2020-01-24 16:00:00+00:00,1570.030029,1575.82996,1568.95996,1571.13
2020-01-24 20:00:00+00:00,1570.92004,1572.64001,1569.66003,1571.44995
2020-01-26 20:00:00+00:00,1581.34998,1588.62,1579.55005,1582.014893
2020-01-27 00:00:00+00:00,1582.81006,1583.19495,1577.40002,1579.41504
2020-01-27 04:00:00+00:00,1579.51001,1580.98999,1577.050049,1578.15002
2020-01-27 08:00:00+00:00,1577.84998,1586.33997,1575.95996,1584.55005
2020-01-27 12:00:00+00:00,1584.32996,1586.060059,1578.17004,1583.81006
2020-01-27 16:00:00+00:00,1583.87,1584.030029,1577.17004,1580.91846
2020-01-27 20:00:00+00:00,1580.93005,1583.41003,1580.13,1581.18994
2020-01-28 00:00:00+00:00,1581.20996,1583.094971,1579.62,1579.68616
2020-01-28 04:00:00+00:00,1579.70996,1580.68005,1577.01001,1577.20996
2020-01-28 08:00:00+00:00,1577.51001,1582.29004,1577.15503,1578.15002
2020-01-28 12:00:00+00:00,1578.18005,1578.90002,1567.54004,1570.2002
2020-01-28 16:00:00+00:00,1570.28003,1571.80005,1567.23999,1569.18274
2020-01-28 20:00:00+00:00,1569.31995,1570.28003,1565.62,1568.57556
2020-01-29 00:00:00+00:00,1568.57996,1569.33997,1563.44495,1564.58997
2020-01-29 04:00:00+00:00,1564.59998,1569.18994,1564.52002,1568.12
2020-01-29 08:00:00+00:00,1568.12,1572.48999,1567.31177,1571.97998
2020-01-29 12:00:00+00:00,1571.98999,1574.54004,1567.93005,1569.89087
2020-01-29 16:00:00+00:00,1569.80005,1576.96997,1569.17004,1575.94995
2020-01-29 20:00:00+00:00,1576.60999,1578.01001,1574.98999,1577.16565
2020-01-30 00:00:00+00:00,1577.14001,1580.64001,1576.1051,1580.25085
2020-01-30 04:00:00+00:00,1580.23999,1582.61755,1577.050049,1581.56604
2020-01-30 08:00:00+00:00,1581.59998,1583.040039,1578.45996,1580.12
2020-01-30 12:00:00+00:00,1579.87,1585.31006,1572.57996,1583.79834
2020-01-30 16:00:00+00:00,1583.89001,1586.01001,1577.31006,1579.88
2020-01-30 20:00:00+00:00,1579.65002,1579.96997,1572.76001,1575.21118
2020-01-31 00:00:00+00:00,1575.18994,1575.63,1570.95496,1572.28003
2020-01-31 04:00:00+00:00,1572.28003,1576.80005,1571.44995,1576.48999
2020-01-31 08:00:00+00:00,1576.76001,1582.089966,1576.19995,1580.69995
2020-01-31 12:00:00+00:00,1580.68994,1589.14001,1578.44495,1588.25745
2020-01-31 16:00:00+00:00,1588.20996,1588.64001,1581.060059,1586.41577
2020-01-31 20:00:00+00:00,1586.79004,1590.55005,1585.31995,1589.01001
2020-02-02 20:00:00+00:00,1590.19995,1593.58997,1587.80005,1589.55664
2020-02-03 00:00:00+00:00,1589.51001,1590.12,1579.68994,1580.41089
2020-02-03 04:00:00+00:00,1580.27002,1581.48999,1574.030029,1576.47119
2020-02-03 08:00:00+00:00,1576.31006,1581.28003,1573.65002,1578.17004
2020-02-03 12:00:00+00:00,1578.20996,1580.48999,1570.27002,1575.67786
2020-02-03 16:00:00+00:00,1575.57996,1579.73999,1574.37,1577.81165
2020-02-03 20:00:00+00:00,1577.80005,1579.31995,1575.63,1578.87
2020-02-04 00:00:00+00:00,1578.87,1579.65002,1573.75,1575.57727
2020-02-04 04:00:00+00:00,1575.52002,1576.14001,1570.68005,1572.18005
2020-02-04 08:00:00+00:00,1572.41003,1573.25,1565.52002,1570.16003
