datetime,open,high,low,close
2025-02-25 12:00:00+00:00,1.048963,1.04979,1.04886,1.049427
2025-02-25 12:15:00+00:00,1.0494,1.05005,1.04929,1.04966
2025-02-25 12:30:00+00:00,1.049662,1.05003,1.04901,1.049168
2025-02-25 12:45:00+00:00,1.049152,1.04945,1.04879,1.049368
2025-02-25 13:00:00+00:00,1.04939,1.05003,1.04935,1.049753
2025-02-25 13:15:00+00:00,1.049762,1.05,1.04932,1.04992
2025-02-25 13:30:00+00:00,1.04989,1.05093,1.04982,1.050828
2025-02-25 13:45:00+00:00,1.0508,1.05104,1.04994,1.05004
2025-02-25 14:00:00+00:00,1.050042,1.05013,1.04916,1.04938
2025-02-25 14:15:00+00:00,1.0494,1.05054,1.04935,1.05042
2025-02-25 14:30:00+00:00,1.05039,1.05046,1.04975,1.05011
2025-02-25 14:45:00+00:00,1.05011,1.05052,1.04999,1.05029
2025-02-25 15:00:00+00:00,1.05029,1.05141,1.05014,1.05133
2025-02-25 15:15:00+00:00,1.05133,1.05197,1.05095,1.05177
2025-02-25 15:30:00+00:00,1.05176,1.05181,1.05059,1.050745
2025-02-25 15:45:00+00:00,1.05073,1.05082,1.04946,1.04989
2025-02-25 16:00:00+00:00,1.04984,1.05022,1.04944,1.05002
2025-02-25 16:15:00+00:00,1.05001,1.05045,1.0497,1.05011
2025-02-25 16:30:00+00:00,1.05012,1.05055,1.0496,1.050477
2025-02-25 16:45:00+00:00,1.050458,1.05065,1.04957,1.0497
2025-02-25 17:00:00+00:00,1.04977,1.04982,1.04837,1.04872
2025-02-25 17:15:00+00:00,1.04871,1.04945,1.04861,1.049322
2025-02-25 17:30:00+00:00,1.049317,1.04979,1.04912,1.049685
2025-02-25 17:45:00+00:00,1.049675,1.05027,1.0496,1.050218
2025-02-25 18:00:00+00:00,1.05024,1.05095,1.05016,1.050493
2025-02-25 18:15:00+00:00,1.05049,1.05072,1.05032,1.05038
2025-02-25 18:30:00+00:00,1.050368,1.05187,1.05028,1.051497
2025-02-25 18:45:00+00:00,1.05144,1.05157,1.05069,1.05086
2025-02-25 19:00:00+00:00,1.050842,1.05132,1.05068,1.05091
2025-02-25 19:15:00+00:00,1.0509,1.05093,1.05043,1.0507
2025-02-25 19:30:00+00:00,1.05063,1.05103,1.05052,1.05093
2025-02-25 19:45:00+00:00,1.05093,1.05119,1.05071,1.05106
2025-02-25 20:00:00+00:00,1.05106,1.05134,1.0509,1.0511
2025-02-25 20:15:00+00:00,1.05108,1.05196,1.05101,1.051677
2025-02-25 20:30:00+00:00,1.051667,1.05171,1.05108,1.05147
2025-02-25 20:45:00+00:00,1.05146,1.05182,1.05135,1.05164
2025-02-25 21:00:00+00:00,1.051597,1.0518,1.05147,1.05156
2025-02-25 21:15:00+00:00,1.05159,1.05183,1.05137,1.05175
2025-02-25 21:30:00+00:00,1.05174,1.05181,1.05134,1.051438
2025-02-25 21:45:00+00:00,1.0514,1.05171,1.05114,1.051422
2025-02-25 22:00:00+00:00,1.05133,1.05177,1.05103,1.0513
2025-02-25 22:15:00+00:00,1.05137,1.05173,1.05107,1.0514
2025-02-25 22:30:00+00:00,1.05141,1.05172,1.05105,1.05137
2025-02-25 22:45:00+00:00,1.05137,1.05171,1.05089,1.05133
2025-02-25 23:00:00+00:00,1.05134,1.05185,1.05099,1.051743
2025-02-25 23:15:00+00:00,1.0518,1.0521,1.05163,1.052037
2025-02-25 23:30:00+00:00,1.052048,1.05234,1.05199,1.05216
